scope,candidate_id,pair_id,drug_name,gene_symbol,original_indications,proposed_indication,route,review_status,llm_verdict,llm_summary,llm_support,llm_concern,llm_next_step,llm_source_urls,llm_search_log,llm_source_notes,action_class,action_label,reason_tags,reason_detail,can_test,critical_condition
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-047,XSFJVAJPIHIPKU-XWCQMRHXSA-N__CHEMBL1994,flunisolide,NR3C2,季节/常年鼻炎鼻部症状；AEROSPAN历史标签哮喘维持及减少口服激素需求,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,flunisolide–NR3C2可作MR交叉作用探索。,排名3、budesonide近邻0.532。,GtoPdb相似页和GR列表的pKi不是本药MR测量，专利列举亦无精确效力。,MR竞争及GR对比，结合后再做激动/拮抗。,"[""https://patents.google.com/patent/US20050245497A1/en""]","[{""query"": ""\""flunisolide\"" \""mineralocorticoid receptor\"""", ""source"": ""https://patents.google.com/patent/US20050245497A1/en"", ""outcome"": ""原始专利提出眼MR调节化合物列表含flunisolide，未见本轮直接测量支持。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",GtoPdb相似页和GR列表的pKi不是本药MR测量，专利列举亦无精确效力。,可保留探索；常规样品和对照合格后测试。,MR竞争及GR对比，结合后再做激动/拮抗。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-048,RZEKVGVHFLEQIL-UHFFFAOYSA-N__CHEMBL1994,celecoxib,NR3C2,本轮尚未完成该药原用途标签核实，不据此判定跨领域,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,celecoxib–NR3C2可探索新受体作用，不能用激素代谢间接效应代证。,排名3、阳性0.525高于阴性0.194。,原始大鼠研究为11β-HSD与前列腺素酶定位及激素半衰期，非celecoxib直接MR亲和。,测MR-LBD竞争和转录方向，区分COX/激素代谢间接路径。,"[""https://www.sciencedirect.com/science/article/abs/pii/S0024320508003822""]","[{""query"": ""\""celecoxib\"" \""mineralocorticoid receptor\"""", ""source"": ""https://www.sciencedirect.com/science/article/abs/pii/S0024320508003822"", ""outcome"": ""原始肾肝酶定位研究涉及间接激素代谢，不提供母药MR直接结合。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",原始大鼠研究为11β-HSD与前列腺素酶定位及激素半衰期，非celecoxib直接MR亲和。,可保留探索；常规样品和对照合格后测试。,测MR-LBD竞争和转录方向，区分COX/激素代谢间接路径。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-049,NCNRHFGMJRPRSK-MDZDMXLPSA-N__CHEMBL1744525,belinostat,NAMPT,本轮尚未完成该药原用途标签核实，不据此判定跨领域,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,belinostat–NAMPT可探索，但耐药细胞反应不能当直接酶作用。,排名4、正近邻0.525。,原始NAMPT耐药研究称未对belinostat交叉耐药，只提示机制不同，不是母药NAMPT结合阴性。,用纯NAMPT催化反应与SPR测试，另核高相似近邻是否双药效团。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC3019212/""]","[{""query"": ""\""belinostat\"" \""NAMPT\"""", ""source"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC3019212/"", ""outcome"": ""原始细胞研究观察无交叉耐药，非直接belinostat–NAMPT亲和。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",原始NAMPT耐药研究称未对belinostat交叉耐药，只提示机制不同，不是母药NAMPT结合阴性。,可保留探索；常规样品和对照合格后测试。,用纯NAMPT催化反应与SPR测试，另核高相似近邻是否双药效团。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-050,GPNHMOZDMYNCPO-PDUMRIMRSA-N__CHEMBL1994,clascoterone,NR3C2,寻常痤疮外用治疗,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,clascoterone–NR3C2可作类固醇离靶探索。,排名1、hydrocortisone近邻0.522。,检索MR资料多属于spironolactone，而clascoterone为AR组分；不得跨药迁移。,匹配酯母药与MR-LBD，做竞争及激动/拮抗，检查代谢物混入。,[],"[{""query"": ""\""clascoterone\"" \""mineralocorticoid receptor\"""", ""source"": ""web search"", ""outcome"": ""未取得精确MR原始端点，相关药表不作阳性支持。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",检索MR资料多属于spironolactone，而clascoterone为AR组分；不得跨药迁移。,可保留探索；常规样品和对照合格后测试。,匹配酯母药与MR-LBD，做竞争及激动/拮抗，检查代谢物混入。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-051,ZKLPARSLTMPFCP-OAQYLSRUSA-N__CHEMBL215,levocetirizine,ALOX5,本轮尚未完成该药原用途标签核实，不据此判定跨领域,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,levocetirizine–ALOX5可探索直接抗炎酶机制。,排名3，正近邻0.522但阴性0.444，支持有限。,检索抗组胺与白三烯通路并列，没有母药5LO测量；抗炎表型非直接抑酶。,纯左旋实体配合5LO酶学及脂质产物读出，结合需排间接清除效应。,[],"[{""query"": ""\""levocetirizine\"" \""5-lipoxygenase\"""", ""source"": ""web search"", ""outcome"": ""未定位精确原始作用，按未知关系探索。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",检索抗组胺与白三烯通路并列，没有母药5LO测量；抗炎表型非直接抑酶。,可保留探索；常规样品和对照合格后测试。,纯左旋实体配合5LO酶学及脂质产物读出，结合需排间接清除效应。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-052,KGFYHTZWPPHNLQ-AWEZNQCLSA-N__CHEMBL1947,rivaroxaban,THRB,NVAF卒中/系统栓塞风险降低；DVT/PE治疗及复发预防；关节置换或特定急性病VTE预防；CAD/PAD联合aspirin风险降低；儿科VTE治疗/复发预防及≥2岁Fontan术后血栓预防,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,rivaroxaban–THRB可做核受体新作用探索。,排名2，正近邻0.519高于阴性0.169。,检索是甲状腺激素抵抗患者抗凝用药，不能当THRB结合。,使用THRβ-LBD竞争及共调节因子读出，再SPR验证。,[],"[{""query"": ""\""rivaroxaban\"" \""thyroid hormone receptor beta\"""", ""source"": ""web search"", ""outcome"": ""命中病例共现而非受体测量，未找到母药直接端点。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",检索是甲状腺激素抵抗患者抗凝用药，不能当THRB结合。,可保留探索；常规样品和对照合格后测试。,使用THRβ-LBD竞争及共调节因子读出，再SPR验证。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-053,UTNUDOFZCWSZMS-YFHOEESVSA-N__CHEMBL2409,teriflunomide,EPHX2,复发型MS，含临床孤立综合征/复发缓解及活动继发进展型,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,teriflunomide–EPHX2可探索DHODH之外的酶作用。,排名3，阳性近邻0.514。,直接检索未获sEH端点；同为炎症相关酶不能保证结合，也不排除。,按teriflunomide精确结构用sEH水解酶活与竞争验证，避免leflunomide替代。,[],"[{""query"": ""\""teriflunomide\"" \""soluble epoxide hydrolase\"""", ""source"": ""web search"", ""outcome"": ""没有找到可核查母药直接sEH实验。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",直接检索未获sEH端点；同为炎症相关酶不能保证结合，也不排除。,可保留探索；常规样品和对照合格后测试。,按teriflunomide精确结构用sEH水解酶活与竞争验证，避免leflunomide替代。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-054,ZRVUJXDFFKFLMG-UHFFFAOYSA-N__CHEMBL4235,meloxicam,HSD11B1,OA/RA及≥60kg少关节/多关节幼年RA症状缓解；仅抓取片剂用途,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,meloxicam–HSD11B1可检验直接酶调节假说。,排名1，正近邻0.509。,原始鼻黏膜论文主要研究大环内酯上调HSD11B1，材料中出现meloxicam不证明直接酶作用。,在明确辅因子和反应方向的HSD11B1体系做母药酶活/SPR。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC4687800/""]","[{""query"": ""\""meloxicam\"" \""11beta hydroxysteroid dehydrogenase 1\"""", ""source"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC4687800/"", ""outcome"": ""原始表达研究含meloxicam材料说明，未取得其纯HSD11B1直接端点。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",原始鼻黏膜论文主要研究大环内酯上调HSD11B1，材料中出现meloxicam不证明直接酶作用。,可保留探索；常规样品和对照合格后测试。,在明确辅因子和反应方向的HSD11B1体系做母药酶活/SPR。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-055,MUMGGOZAMZWBJJ-DYKIIFRCSA-N__CHEMBL3522,testosterone,CYP17A1,本轮尚未完成该药原用途标签核实，不据此判定跨领域,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,testosterone–CYP17A1先明确结合与代谢/反馈问题。,排名1，类固醇化学相似0.509。,检索主要是CYP17参与睾酮合成和睾酮对表达影响；下游产物共现不等于直接抑制。,核含血红素体系及羟化/裂解分别读出，用结合和代谢区分是否真正酶抑制。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC4239641/""]","[{""query"": ""\""testosterone\"" \""CYP17A1\"" inhibition"", ""source"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC4239641/"", ""outcome"": ""原始结构研究测试生物合成底物，未取得本轮睾酮直接抑制端点。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED"", ""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",检索主要是CYP17参与睾酮合成和睾酮对表达影响；下游产物共现不等于直接抑制。,先解决所列具体问题，再决定可解释的测试方案。,核含血红素体系及羟化/裂解分别读出，用结合和代谢区分是否真正酶抑制。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-056,CBRJPFGIXUFMTM-WDEREUQCSA-N__CHEMBL3778,ritlecitinib,IRAK4,本轮尚未完成该药原用途标签核实，不据此判定跨领域,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,ritlecitinib–IRAK4可探索，但不能把厂商另一管线药错配。,排名6、近邻0.509。,Pfizer原始管线将ritlecitinib列JAK3/TEC，IRAK4属于PF-06650833；这说明共现无支持，不证明母药阴性。,查ritlecitinib离靶panel并测IRAK4活性，注意时间依赖及共价解释。,"[""https://www.pfizer.com/news/press-release/press-release-detail/fda-grants-priority-review-and-ema-accepts-regulatory""]","[{""query"": ""\""ritlecitinib\"" \""IRAK4\"""", ""source"": ""https://www.pfizer.com/news/press-release/press-release-detail/fda-grants-priority-review-and-ema-accepts-regulatory"", ""outcome"": ""厂商原始管线区分两个化合物，未获ritlecitinib–IRAK4实测。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",Pfizer原始管线将ritlecitinib列JAK3/TEC，IRAK4属于PF-06650833；这说明共现无支持，不证明母药阴性。,可保留探索；常规样品和对照合格后测试。,查ritlecitinib离靶panel并测IRAK4活性，注意时间依赖及共价解释。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-057,BALLNEJQLSTPIO-UHFFFAOYSA-N__CHEMBL1906,fruquintinib,RAF1,本轮尚未完成该药原用途标签核实，不据此判定跨领域,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,fruquintinib–RAF1先查既有253激酶panel的RAF1行。,排名3，近邻0.508；有原始广谱选择性论文可追。,论文称除列举靶点外1µM无显著抑制，但尚未核RAF1是否覆盖及构建，不能直接判本对阴性。,核原panel RAF1行与浓度，已匹配阴性则降低重复投入，未覆盖可探索。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC4622458/""]","[{""query"": ""\""fruquintinib\"" \""RAF1\""; \""fruquintinib\"" \""RAF\"" kinase selectivity"", ""source"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC4622458/"", ""outcome"": ""原始结果段明确253激酶选择性及1µM范围；尚未定位RAF1特定行，不当精确反证。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED""]",论文称除列举靶点外1µM无显著抑制，但尚未核RAF1是否覆盖及构建，不能直接判本对阴性。,先解决所列具体问题，再决定可解释的测试方案。,核原panel RAF1行与浓度，已匹配阴性则降低重复投入，未覆盖可探索。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-058,BALLNEJQLSTPIO-UHFFFAOYSA-N__CHEMBL5145,fruquintinib,BRAF,本轮尚未完成该药原用途标签核实，不据此判定跨领域,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,fruquintinib–BRAF先核panel而非用临床突变分层作支持。,排名7、近邻0.508，存在可追原始选择性研究。,BRAF突变患者获益不代表BRAF抑制；广谱1µM低抑制尚未核BRAF行或突变。,先查野生型/V600E覆盖，再决定低成本酶学或SPR。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC4622458/""]","[{""query"": ""\""fruquintinib\"" \""BRAF\""; \""fruquintinib\"" \""RAF\"" kinase selectivity"", ""source"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC4622458/"", ""outcome"": ""原始广谱研究提供待核panel线索，未得BRAF精确端点。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED"", ""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",BRAF突变患者获益不代表BRAF抑制；广谱1µM低抑制尚未核BRAF行或突变。,先解决所列具体问题，再决定可解释的测试方案。,先查野生型/V600E覆盖，再决定低成本酶学或SPR。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-059,KEIPNCCJPRMIAX-HNNXBMFYSA-N__CHEMBL3905,futibatinib,LYN,本轮尚未完成该药原用途标签核实，不据此判定跨领域,未形成达标共同疾病假设；结合探索不强制图谱交集,结合与化学支持通道,REVIEWED,CONDITIONAL,futibatinib–LYN先核激酶表的药物归属。,排名8、近邻0.506。,搜索LYN3000nM片段出于其他FGFR药混表，不能直接归给futibatinib；白血病融合列表亦非本对实测。,追母药原始kinome LYN列及时间依赖条件，再独立酶活/SPR。,[],"[{""query"": ""\""futibatinib\"" \""LYN\""; \""futibatinib\"" \""LYN\"" kinase IC50"", ""source"": ""web search"", ""outcome"": ""未定位可归母药的LYN数值，混合药表不采信。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",本轮网络依据为实际返回的检索片段/摘要摘录，未阅读全文；来源支持范围见检索日志。计算近邻为本地输入，不代表本药实测。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED"", ""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",搜索LYN3000nM片段出于其他FGFR药混表，不能直接归给futibatinib；白血病融合列表亦非本对实测。,先解决所列具体问题，再决定可解释的测试方案。,追母药原始kinome LYN列及时间依赖条件，再独立酶活/SPR。
